"Year","grp","sgrp","variable","value","value_base","diff_base","perc_base","Inflation","Infl2003Base","Infl2013Base","Infl2012Base","czsal_all","czsal_podnik","czsal_nepodnik","czsal_all_2003","czsal_podnik_2003","czsal_nepodnik_2003","phasal_all","phasal_all_2003","realchange","promenna","udaj","zmena","exekutiva","UO"
2007-01-01,"SOBCPO",FALSE,"OPPP_upr2skut",1.03873058253815,1.08352442765442,-0.0447938451162724,0.958659127590468,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,0.868520218741172,"OPPP","upr2skut",TRUE,FALSE,FALSE
2007-01-01,"UO",TRUE,"Zam_uprMinusskut",972,749,223,1.2977303070761,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,1.17570988240804,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2007-01-01,"SOBCPO",FALSE,"Platy_upr2skut",1.00499187057812,1.00055881241316,0.00443305816495743,1.00443058230057,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,0.909987965422766,"Platy","upr2skut",TRUE,FALSE,FALSE
2007-01-01,"St. sprava se SOBCPO",TRUE,"Zam_upraveny",168086,170194,-2108,0.987614134458324,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,0.894752701356479,"Zam","upraveny",FALSE,FALSE,FALSE
2007-01-01,"SOBCPO",FALSE,"Platy_skutecnost",32858726.49,26024547.16,6834179.33,1.26260512000394,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,1.14388737711785,"Platy","skutecnost",FALSE,FALSE,FALSE
2007-01-01,"SOBCPO",FALSE,"Platy_upraveny",33022753,26039090,6983663,1.26819919590124,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,1.14895546428475,"Platy","upraveny",FALSE,FALSE,FALSE
2007-01-01,"SOBCPO",FALSE,"PlatyOPPP_schvaleny",36524681,29161674,7363007,1.25248917466124,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,1.13472259392332,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2007-01-01,"UO - Ministerstva",FALSE,"AvgSal_schvaleny",29696.1067622601,24613.8065701815,5082.30019207861,1.20648168244873,1.028,1.103784468,1.179202254,1.141531708,20957,20661,22387,16430,16149,17692,26896,21590,1.09304100340786,"AvgSal","schvaleny",FALSE,TRUE,TRUE
2008-01-01,"OSS-SS",FALSE,"AvgSal_skutecnost",24000.0105240896,18083.3270867698,5916.68343731978,1.32718998052347,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.13113789207971,"AvgSal","skutecnost",FALSE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"AvgSal_skutecnost",27811.7888930333,20785.7264630575,7026.06242997583,1.33802342402914,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.14037102270215,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"Zam_uprMinusskut",2501,610,1891,4.1,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,3.49434928351223,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"Zam_upraveny",43956,51172,-7216,0.858985382631126,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.732096330815745,"Zam","upraveny",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Platy_skutecnost",21125927.96,15871029.93,5254898.03,1.33110000127131,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.13447032578672,"Platy","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"AvgSal_upr2skut",0.972556098014599,0.977289677305392,-0.00473357929079343,0.995156421477975,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.848152226432721,"AvgSal","upr2skut",TRUE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"AvgSal_upr2skut",0.959616795861652,0.981867394533173,-0.0222505986715207,0.977338489091901,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.832966353440783,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"PlatyOPPP_uprMinusskut",148339.310000002,33581.5800000001,114757.730000002,4.41728203378168,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,3.76476251458938,"PlatyOPPP","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"AvgSal_schvaleny",26571.3023270396,20163.0916756108,6408.21065142881,1.31781885211484,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.12315106382595,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Platy_schvaleny",20777843,15704773,5073070,1.32302727330093,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.12759009866493,"Platy","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Platy_upr2skut",1.0047516038202,1.00133507844755,0.00341652537264725,1.00341197012487,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.855188268017911,"Platy","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"PlatyOPPP_uprMinusskut",-254451.67,87292.6600000001,-341744.33,-2.91492629506306,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,-2.48433429527916,"PlatyOPPP","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"AvgSal_upraveny",23341.3565876179,17672.6488932371,5668.70769438075,1.32076163163916,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.12565913688018,"AvgSal","upraveny",FALSE,TRUE,FALSE
2008-01-01,"OSS-SS",FALSE,"PlatyOPPP_upraveny",14395397,10447737,3947660,1.37784833213164,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.174313007847,"PlatyOPPP","upraveny",FALSE,TRUE,FALSE
2008-01-01,"Exekutiva",TRUE,"PlatyOPPP_skutecnost",21589523.69,16085413.42,5504110.27,1.34218021795799,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.14391377633312,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"AvgSal_upr2skut",0.941539608950766,0.989300963327794,-0.0477613543770283,0.951722118801573,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.811134025350493,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"OPPP_upr2skut",1.0480538696425,1.05151318438016,-0.00345931473765493,0.996710155622353,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.849476443455691,"OPPP","upr2skut",TRUE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"AvgSal_upraveny",26688.6597447133,20408.8270857614,6279.83265895184,1.30770179161021,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.1145284923319,"AvgSal","upraveny",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Zam_schvaleny",68280,67960,320,1.00470865214832,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.856293404578788,"Zam","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"AvgSal_uprMinusskut",-658.65393647171,-410.678193532684,-247.975742939027,1.60382008795237,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.36690428663876,"AvgSal","uprMinusskut",TRUE,TRUE,FALSE
2008-01-01,"OOSS",FALSE,"Zam_skutecnost",41455,50562,-9107,0.819884498239785,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.698771416826092,"Zam","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Platy_upraveny",21226310,15892219,5334091,1.33564167470886,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.13834110464585,"Platy","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"Zam_schvaleny",43962,50053,-6091,0.878308992467984,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.748565463056793,"Zam","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"OPPP_upraveny",198437,43071,155366,4.60720670520768,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,3.92663157300859,"OPPP","upraveny",FALSE,TRUE,FALSE
2008-01-01,"OSS-SS",FALSE,"PlatyOPPP_uprMinusskut",-92571.8199999984,13998.6199999992,-106570.439999998,-6.6129247025781,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,-5.63606553570101,"PlatyOPPP","uprMinusskut",TRUE,TRUE,FALSE
2008-01-01,"Exekutiva",TRUE,"PlatyOPPP_upr2skut",1.00687089312993,1.00208770387948,0.00478318925044485,1.00477322417182,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.856348438043192,"PlatyOPPP","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"AvgSal_upraveny",24338.2492340826,20002.0453894057,4336.20384467691,1.21678802143773,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.03704447582858,"AvgSal","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"PlatyOPPP_upraveny",14025854,13607288,418566,1.03076042779428,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.87849682008188,"PlatyOPPP","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"AvgSal_uprMinusskut",-1123.12914832,-376.899377296013,-746.229771023991,2.97991776048468,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,2.53972524177439,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Zam_skutecnost",66710,66244,466,1.00703459935994,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.858275763596449,"Zam","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"OPPP_schvaleny",157084,34723,122361,4.52391786423984,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,3.8556461335548,"OPPP","schvaleny",FALSE,TRUE,FALSE
2008-01-01,"OOSS",FALSE,"Zam_upr2skut",1.06033047883247,1.01206439618686,0.0482660826456094,1.04769072287046,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.892926177269466,"Zam","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Platy_uprMinusskut",100382.039999999,21189.0700000003,79192.9699999988,4.737444352206,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,4.03763055556344,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"AvgSal_schvaleny",24229.427308433,19258.0115078017,4971.41580063131,1.2581479296872,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.07229471137924,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"OPPP_uprMinusskut",9098.44999999998,2110.03,6988.41999999998,4.31200030331322,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,3.67503296838709,"OPPP","uprMinusskut",TRUE,TRUE,FALSE
2008-01-01,"OSS-SS",FALSE,"Zam_schvaleny",50030,48837,1193,1.02442819993038,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.87309998693572,"Zam","schvaleny",FALSE,TRUE,FALSE
2008-01-01,"Exekutiva",TRUE,"PlatyOPPP_upraveny",21737863,16118995,5618868,1.34858674501729,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.1493739332208,"PlatyOPPP","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"AvgSal_uprMinusskut",-1511.16698028642,-216.317000663294,-1294.84997962313,6.98589096396828,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,5.95393733771637,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"Platy_upraveny",14196960,10404666,3792294,1.36448012843469,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.16291955101522,"Platy","upraveny",FALSE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"OPPP_schvaleny",5434774,4493590,941184,1.209450350388,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.03079072324925,"OPPP","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Zam_upr2skut",1.03621645930145,1.02895356560594,0.00726289369551236,1.00705852425054,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.8582961543097,"Zam","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"OPPP_skutecnost",189338.55,40960.97,148377.58,4.62241372701867,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,3.93959221831824,"OPPP","skutecnost",FALSE,TRUE,FALSE
2008-01-01,"OSS-SS",FALSE,"PlatyOPPP_upr2skut",0.993610434896008,1.00134166868002,-0.00773123378401508,0.992279125072058,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.845699963351144,"PlatyOPPP","upr2skut",TRUE,TRUE,FALSE
2008-01-01,"Exekutiva",TRUE,"PlatyOPPP_schvaleny",21208810,15988549,5220261,1.32649998445763,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.13054982201671,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"AvgSal_skutecnost",25849.416214369,20218.362390069,5631.05382430004,1.27851186538559,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.08965049287123,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"Platy_schvaleny",13958987,10284563,3674424,1.35727565672941,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.15677932161488,"Platy","schvaleny",FALSE,TRUE,FALSE
2008-01-01,"OSS-SS",FALSE,"Zam_skutecnost",49648,47893,1755,1.03664418599795,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.883511431365627,"Zam","skutecnost",FALSE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"Platy_upraveny",67242612,54213845,13028767,1.24032176651555,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.05710182345079,"Platy","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"OPPP_schvaleny",1199186,978807,220379,1.22515061702665,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.04417175141503,"OPPP","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"Platy_uprMinusskut",-101670.27,11888.5899999999,-113558.859999999,-8.55191995013713,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,-7.2886330122965,"Platy","uprMinusskut",TRUE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"OPPP_skutecnost",5478096.68,4605528.68,872568,1.18946098496557,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.01375418062932,"OPPP","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Zam_upraveny",69126,68162,964,1.01414277750066,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.864333923887448,"Zam","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"OPPP_uprMinusskut",-233146.08,72126.73,-305272.81,-3.23245043827718,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,-2.75495387145919,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"AvgSal_skutecnost",26390.2562834158,19965.367844635,6424.8884387808,1.32180165618673,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.12654552932717,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Platy_schvaleny",67803055,53202495,14600560,1.27443374601135,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.08617479201428,"Platy","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Zam_skutecnost",201075,217148,-16073,0.92598135833625,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.789195681962916,"Zam","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"Platy_skutecnost",14298630.27,10392777.41,3905852.86,1.37582377702439,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.17258751938641,"Platy","skutecnost",FALSE,TRUE,FALSE
2008-01-01,"OSS-SS",FALSE,"Zam_upr2skut",1.02090718659362,1.02440857745391,-0.00350139086028856,0.996582036760185,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.849367250271735,"Zam","upr2skut",TRUE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"Platy_uprMinusskut",135546.579999998,50897.8399999961,84648.7400000021,2.66311065459769,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,2.26971678239201,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"OPPP_skutecnost",1421255.08,1252625.27,168629.81,1.13462111458122,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.967015238730422,"OPPP","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"PlatyOPPP_schvaleny",14116071,10319286,3796785,1.36793097894564,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.16586064296899,"PlatyOPPP","schvaleny",FALSE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"OPPP_upr2skut",0.970711236151458,1.07527090679196,-0.104559670640506,0.90275969527302,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.769404315697805,"OPPP","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"Zam_uprMinusskut",2416,1918,498,1.25964546402503,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.07357103041348,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"Platy_schvaleny",12782089,11567055,1215034,1.10504264049925,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.941806087580245,"Platy","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"AvgSal_upr2skut",0.969634862292705,0.973158665189984,-0.00352380289727872,0.99637900475706,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.849194210092552,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Platy_skutecnost",67107065.42,54162947.16,12944118.26,1.23898474766822,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.05596230860904,"Platy","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Zam_upr2skut",1.04418749222927,1.01942453994511,0.0247629522841613,1.02429110867342,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.872983146756323,"Zam","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"Platy_upr2skut",0.992889509828552,1.00114392808881,-0.00825441826025297,0.991755013411497,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.845253273301007,"Platy","upr2skut",TRUE,TRUE,FALSE
2008-01-01,"OSS-SS",FALSE,"Zam_upraveny",50686,49062,1624,1.03310097427744,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.880491621771263,"Zam","upraveny",FALSE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"PlatyOPPP_schvaleny",73237829,57696085,15541744,1.26937259261179,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.0818612706105,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"OPPP_upr2skut",0.835957610086431,1.05758045261214,-0.221622842525705,0.79044351474319,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.673679446195063,"OPPP","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"PlatyOPPP_skutecnost",14487968.82,10433738.38,4054230.44,1.38856930204148,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.18345027943798,"PlatyOPPP","skutecnost",FALSE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"OPPP_upraveny",5317650,4952191,365459,1.07379743632667,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.915176415186674,"OPPP","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"PlatyOPPP_uprMinusskut",-24900.099999994,397560.160000004,-422460.259999998,-0.0626322818664571,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,-0.0533802607962904,"PlatyOPPP","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"Platy_skutecnost",12859050.59,12267370.07,591680.520000001,1.04823205924528,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.893387547604461,"Platy","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"AvgSal_upraveny",25588.9125172391,19429.470721712,6159.44179552705,1.31701541867757,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.12246631332452,"AvgSal","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Platy_upr2skut",1.00201985557186,1.00093971695908,0.00108013861278367,1.00107912454115,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.853200029653518,"Platy","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Zam_upraveny",209960,221366,-11406,0.94847447214116,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.808366120038074,"Zam","upraveny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"PlatyOPPP_schvaleny",13981275,12545862,1435413,1.11441326231709,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.949792484076646,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OSS-SS",FALSE,"Zam_uprMinusskut",1038,1169,-131,0.887938408896493,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.756772425104988,"Zam","uprMinusskut",TRUE,TRUE,FALSE
2008-01-01,"OSS-RO",TRUE,"PlatyOPPP_skutecnost",72585162.1,58768475.84,13816686.26,1.23510370249548,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.05265457021424,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"OPPP_upraveny",1188109,1324752,-136643,0.896853901711415,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.7643709241123,"OPPP","upraveny",FALSE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"AvgSal_schvaleny",25358.6250244093,19257.3732097312,6101.25181467808,1.31682679398844,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.12230555221542,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"OPPP_uprMinusskut",-160446.680000001,346662.319999999,-507109,-0.462832764749284,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,-0.394463253631133,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Zam_schvaleny",212645,219884,-7239,0.967078095723199,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.824221622168472,"Zam","schvaleny",FALSE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"Platy_upr2skut",0.998343144398501,1.00123628209742,-0.00289313769892174,0.997110434619028,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.849817593364285,"Platy","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"Exekutiva",TRUE,"AvgSal_uprMinusskut",-801.343766176731,-535.897122922983,-265.446643253748,1.49533134607236,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.27444146774667,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"PO",FALSE,"OPPP_upr2skut",0.785281802920305,0.775356667566938,0.00992513535336692,1.01280073515652,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.863190127618256,"OPPP","upr2skut",TRUE,FALSE,FALSE
2008-01-01,"OSS-RO",TRUE,"Zam_uprMinusskut",8885,4218,4667,2.10644855381697,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.79528463287457,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2008-01-01,"OOSS",FALSE,"PlatyOPPP_skutecnost",14280305.67,13519995.34,760310.33,1.05623599053696,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,0.900209140671381,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2008-01-01,"PO",FALSE,"AvgSal_schvaleny",19401.8344115961,15029.1034859253,4372.7309256708,1.29095088271671,1.063,1.17332289,1.147083905,1.110439405,22592,22439,23334,16430,16149,17692,28830,21590,1.10025202245625,"AvgSal","schvaleny",FALSE,FALSE,FALSE
